"","ontology","GO","set","n_genes","V1","V2","term","parent","parentTerm","size","pvalue","qvalue","score"
"958","BP","GO:0048599","topfind",3,0.416486253412441,0.122157959328663,"oocyte development","GO:0051704","multi-organism process",14,0.00114996195515473,0.00453309208828247,2.34360545830141
"959","BP","GO:0048608","topfind",1,0.458497694247354,0.134036328516504,"reproductive structure development","GO:0048608","reproductive structure development",4,5.62891754024438e-13,9.46657674174744e-12,11.0238070401038
"960","BP","GO:0048638","topfind",1,0.279245040359676,0.116147354188317,"regulation of developmental growth","GO:0040007","growth",2,1.50834701497183e-12,2.41805831041587e-11,10.616533230528
"961","BP","GO:0048643","topfind",2,0.325115525055667,0.151542787383428,"positive regulation of skeletal muscle tissue development","GO:0042692","muscle cell differentiation",7,0.000576420720695587,0.0024594406328197,2.60916365619064
"962","BP","GO:0048645","topfind",1,0.460111374718824,0.135800641939283,"animal organ formation","GO:0009653","anatomical structure morphogenesis",5,0.00201971891977152,0.0075092648680348,2.12440257689502
"963","BP","GO:0048660","topfind",2,-0.060662346893371,-0.0144795967265508,"regulation of smooth muscle cell proliferation","GO:0042127","regulation of cell population proliferation",9,1.39722794266768e-05,8.47282791181295e-05,4.07197161428343
"964","BP","GO:0048664","topfind",2,0.387202435353315,0.111457826245175,"neuron fate determination","GO:0045165","cell fate commitment",6,0.00241910072937254,0.00875449323781979,2.05776898840272
"965","BP","GO:0048666","topfind",3,0.517152740578868,0.16338439468906,"neuron development","GO:0007417","central nervous system development",55,6.73967122062436e-17,1.67862122650706e-15,14.7750472894461
"966","BP","GO:0048667","topfind",2,0.529477288947201,0.168276394324429,"cell morphogenesis involved in neuron differentiation","GO:0009653","anatomical structure morphogenesis",8,1.43678246076976e-17,3.91740914871997e-16,15.4070010667591
"967","BP","GO:0048675","topfind",3,0.483140571851011,0.165325739856992,"axon extension","GO:0040007","growth",26,5.88521594834844e-06,3.86865610924311e-05,4.41243987366357
"968","BP","GO:0048678","topfind",2,-0.0105400826422205,-0.337393581055092,"response to axon injury","GO:0009611","response to wounding",34,6.95516914505841e-05,0.000363040663568749,3.44004472765134
"969","BP","GO:0048679","topfind",1,0.269075571532149,-0.192307805819031,"regulation of axon regeneration","GO:0031099","regeneration",4,0.00175673039664257,0.00661692590006972,2.17934372879467
"970","BP","GO:0048699","topfind",1,0.521290196926615,0.165314818797091,"generation of neurons","GO:0007417","central nervous system development",8,1.68751492369983e-15,3.72599154012004e-14,13.4287581355062
"971","BP","GO:0048708","topfind",1,0.437529216753017,0.131744177050129,"astrocyte differentiation","GO:0007417","central nervous system development",7,2.44080140004929e-06,1.7073749735233e-05,4.76767108869881
"972","BP","GO:0048709","topfind",3,0.443496463742063,0.134112914756209,"oligodendrocyte differentiation","GO:0007417","central nervous system development",25,0.00100310424325974,0.00400019077173608,2.39791929638788
"973","BP","GO:0048738","topfind",1,0.501964190739942,0.152353402232334,"cardiac muscle tissue development","GO:0048729","tissue morphogenesis",17,7.05866582065786e-06,4.56498441842725e-05,4.34056070049608
"974","BP","GO:0048754","topfind",1,0.482757465422291,0.145994836974854,"branching morphogenesis of an epithelial tube","GO:0009653","anatomical structure morphogenesis",22,2.97675823957896e-07,2.40209706373199e-06,5.61940944764439
"975","BP","GO:0048812","topfind",3,0.524368895796442,0.18251768852996,"neuron projection morphogenesis","GO:0009653","anatomical structure morphogenesis",71,5.12708490423863e-18,1.47030904943066e-16,15.8325913697719
"976","BP","GO:0048813","topfind",4,0.482895085139426,0.164481710188755,"dendrite morphogenesis","GO:0007417","central nervous system development",39,1.92278406640544e-06,1.3649112140026e-05,4.8648955980905
"977","BP","GO:0048814","topfind",1,0.372540968589091,0.162435508667379,"regulation of dendrite morphogenesis","GO:0007417","central nervous system development",22,0.00163087002108119,0.00619472422783242,2.20797802245926
"978","BP","GO:0048856","topfind",1,0.47200247987753,0.144201259466374,"anatomical structure development","GO:0032502","developmental process",50,3.19982302059423e-36,5.35635490749703e-34,33.2711306547256
"979","BP","GO:0048870","topfind",6,0.0194718345767487,-0.0579402586174409,"cell motility","GO:0016477","cell migration",39,4.50701675937452e-21,1.74416702333214e-19,18.7584119288999
"980","BP","GO:0048870","Unreported",2,0.0194718345767487,-0.0579402586174409,"cell motility","GO:0016477","cell migration",39,5.05978490389021e-05,0.00151751382242507,2.81886734442035
"981","BP","GO:0048873","topfind",4,0.15726641818656,0.0464117818458078,"homeostasis of number of cells within a tissue","GO:0065008","regulation of biological quality",26,2.78023512582557e-06,1.92981026380834e-05,4.71448538810711
"982","BP","GO:0050435","topfind",2,-0.205695955647596,0.237367867044875,"amyloid-beta metabolic process","GO:0034248","regulation of cellular amide metabolic process",15,3.19447796702346e-06,2.19826504843546e-05,4.65791994515492
"983","BP","GO:0050658","topfind",1,0.0221772877643204,-0.0554598936452345,"RNA transport","GO:0032879","regulation of localization",12,0.000781427624296937,0.00321228785818924,2.49318554383496
"984","BP","GO:0050658","Unreported",1,0.0221772877643204,-0.0554598936452345,"RNA transport","GO:0032879","regulation of localization",12,6.30445677924368e-07,4.01588317672531e-05,4.39621892943911
"985","BP","GO:0050658","Unreported+high ratio",1,0.0221772877643204,-0.0554598936452345,"RNA transport","GO:0032879","regulation of localization",12,7.89431758868211e-08,7.28503820555562e-06,5.13756816627992
"986","BP","GO:0050673","topfind",8,0.0272489497719877,-0.023592346799371,"epithelial cell proliferation","GO:0042127","regulation of cell population proliferation",12,5.93988865225838e-14,1.12992458109334e-12,11.9469505433379
"987","BP","GO:0050678","topfind",2,-0.0666743115838895,-0.0132970510227332,"regulation of epithelial cell proliferation","GO:0042127","regulation of cell population proliferation",12,1.01067691674219e-13,1.86534678120777e-12,11.7292404179224
"988","BP","GO:0050679","topfind",4,-0.107472006683221,0.00501460300191935,"positive regulation of epithelial cell proliferation","GO:0042127","regulation of cell population proliferation",64,3.95047344913635e-06,2.68512822350174e-05,4.57103497051205
"989","BP","GO:0050680","topfind",8,-0.116826722386662,0.0147507034739702,"negative regulation of epithelial cell proliferation","GO:0042127","regulation of cell population proliferation",61,1.05733834009037e-08,1.07496064575854e-07,6.96860743495094
"990","BP","GO:0050684","topfind",2,-0.288594233945043,0.242605837355475,"regulation of mRNA processing","GO:0016071","mRNA metabolic process",17,1.50716885013228e-06,1.09581832154062e-05,4.96026144265156
"991","BP","GO:0050688","topfind",1,-0.0480494666187074,-0.375562856499832,"regulation of defense response to virus","GO:0044419","biological process involved in interspecies interaction between organisms",8,0.000433378903313717,0.00190792742877806,2.71943814843729
"992","BP","GO:0050691","topfind",1,-0.0451708115753531,-0.367022913067042,"regulation of defense response to virus by host","GO:0044419","biological process involved in interspecies interaction between organisms",7,0.000426611697481079,0.00189085652615074,2.72334142317238
"993","BP","GO:0050727","topfind",3,-0.103730458326085,-0.388708844032459,"regulation of inflammatory response","GO:0048583","regulation of response to stimulus",91,9.33235143526346e-06,5.85651836364659e-05,4.23236049060605
"994","BP","GO:0050730","topfind",4,-0.330714747228255,0.282654208742659,"regulation of peptidyl-tyrosine phosphorylation","GO:0006464","cellular protein modification process",19,6.63325503098205e-11,8.82553968817168e-10,9.05425872770463
"995","BP","GO:0050731","topfind",6,-0.34799305417506,0.275199040716466,"positive regulation of peptidyl-tyrosine phosphorylation","GO:0006464","cellular protein modification process",96,1.36596163014664e-06,1.00226216246641e-05,4.9990186648754
"996","BP","GO:0050732","topfind",2,-0.335855983986236,0.266977943712216,"negative regulation of peptidyl-tyrosine phosphorylation","GO:0006464","cellular protein modification process",14,0.000500856403896729,0.00216656514137539,2.66422824864919
"997","BP","GO:0050767","topfind",1,0.385326610252556,0.162294102425183,"regulation of neurogenesis","GO:0007417","central nervous system development",36,5.09521437121005e-09,5.40934410678023e-08,7.26685539072979
"998","BP","GO:0050768","topfind",1,0.305456002053995,0.176575008486706,"negative regulation of neurogenesis","GO:0007417","central nervous system development",23,1.59755971057156e-07,1.34336855101566e-06,5.87180482298703
"999","BP","GO:0050770","topfind",2,0.384904033090547,0.170499352030375,"regulation of axonogenesis","GO:0120036","plasma membrane bounded cell projection organization",21,3.27760620206359e-09,3.56916935589315e-08,7.44743284442739
"1000","BP","GO:0050771","topfind",2,0.325108502786525,0.193544823602386,"negative regulation of axonogenesis","GO:0007417","central nervous system development",13,0.000139957560938828,0.000687185896069361,3.16292576262575
"1001","BP","GO:0050772","topfind",1,0.338355847196295,0.184901029080048,"positive regulation of axonogenesis","GO:0120036","plasma membrane bounded cell projection organization",28,0.000366282613953713,0.00165297947036917,2.78173254023421
"1002","BP","GO:0050773","topfind",1,0.347141346593517,0.154169852711935,"regulation of dendrite development","GO:0007417","central nervous system development",18,0.000144759809644073,0.000705949261394336,3.15122651182117
"1003","BP","GO:0050790","topfind",1,-0.100488499264275,0.0344828463424498,"regulation of catalytic activity","GO:0065009","regulation of molecular function",429,2.63756758863246e-30,2.13316983179511e-28,27.670974566925
"1004","BP","GO:0050798","topfind",2,0.0687580289134684,-0.0680475397767302,"activated T cell proliferation","GO:0042127","regulation of cell population proliferation",3,2.69722646005455e-05,0.000154206799519242,3.81189647629426
"1005","BP","GO:0050801","topfind",1,-0.0485541566552546,-0.0171693403120269,"ion homeostasis","GO:0065008","regulation of biological quality",21,6.46948343331895e-07,4.98046435861281e-06,5.3027301634689
"1006","BP","GO:0050803","topfind",1,-0.0380497537060277,-0.0175430157008755,"regulation of synapse structure or activity","GO:0065008","regulation of biological quality",6,8.26550409856072e-06,5.23724458639437e-05,4.28089714348614
"1007","BP","GO:0050804","topfind",2,-0.1110222820534,-0.134595735941304,"modulation of chemical synaptic transmission","GO:0023051","regulation of signaling",65,1.18070736540965e-08,1.19459007844246e-07,6.92278109656667
"1008","BP","GO:0050807","topfind",2,-0.0472534685903366,0.00889829638063152,"regulation of synapse organization","GO:0065008","regulation of biological quality",25,6.51466359509329e-06,4.25908706244155e-05,4.37068348217291
"1009","BP","GO:0050808","topfind",5,0.0514798985495612,0.00127236274846452,"synapse organization","GO:0034330","cell junction organization",57,2.7183312147442e-09,2.98270550056841e-08,7.52538962487863
"1010","BP","GO:0050821","topfind",12,-0.0360190190067442,-0.0179188625004105,"protein stabilization","GO:0065008","regulation of biological quality",220,1.34167701135562e-07,1.14288652399264e-06,5.94199688810894
"1011","BP","GO:0050821","Unreported",9,-0.0360190190067442,-0.0179188625004105,"protein stabilization","GO:0065008","regulation of biological quality",220,1.60691151523535e-06,8.08849586480003e-05,4.09213223220127
"1012","BP","GO:0050848","topfind",1,-0.11577528162187,-0.327769750843287,"regulation of calcium-mediated signaling","GO:0035556","intracellular signal transduction",18,0.000387706597553472,0.00173767876039221,2.76003050722215
"1013","BP","GO:0050851","topfind",1,-0.115944179198282,-0.322483054176046,"antigen receptor-mediated signaling pathway","GO:0002682","regulation of immune system process",6,9.94703486041242e-08,8.66819002049356e-07,6.062071576823
"1014","BP","GO:0050852","topfind",6,-0.108738450815252,-0.311885588829843,"T cell receptor signaling pathway","GO:0002682","regulation of immune system process",108,4.41227463397494e-05,0.000240057088551411,3.61968546539442
"1015","BP","GO:0050853","topfind",7,-0.108670134809036,-0.311837109679137,"B cell receptor signaling pathway","GO:0002682","regulation of immune system process",124,3.41237525779478e-05,0.000190849083959649,3.71930992024317
"1016","BP","GO:0050867","topfind",1,-0.105261467743235,-0.000853249161457483,"positive regulation of cell activation","GO:0045321","leukocyte activation",3,3.70282562816993e-12,5.68292939692263e-11,10.2454277394713
"1017","BP","GO:0050870","topfind",1,-0.0709229609304242,-0.0381462022676341,"positive regulation of T cell activation","GO:0022610","biological adhesion",39,6.43376666779435e-07,4.95827114291046e-06,5.30466972753794
"1018","BP","GO:0050890","topfind",1,0.29060854216378,0.0619693446803023,"cognition","GO:0003008","system process",51,2.60746173819734e-08,2.50580902423825e-07,6.60105203105934
"1019","BP","GO:0050900","topfind",4,0.0615914072863489,-0.100328873546134,"leukocyte migration","GO:0016477","cell migration",21,9.44189743714921e-07,7.10907717077406e-06,5.14818677137319
